fid,OBJECTID,MPDMR_NO,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_ORBR,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP_,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL_,Shape_Leng,Shape_Area
1136704,1136704,"37705044","208428.21","459926.33","1","11",118.000000000000000,16.800000000000001,141.699999999999990,"2","12","06","3","30","01","02","L102","B©ü",958.734218445761710,23889.422546890299000
1136707,1136707,"37705045","209261.46","459479.77","1","11",36.799999999999997,7.300000000000000,150.900000000000010,"2","12","05","3","20","01","02","L102","B©ü",594.092769850748710,4481.694268351057000
1136709,1136709,"37705045","209855.73","459179.71","1","11",50.899999999999999,1.000000000000000,225.000000000000000,"2","07","05","1","10","01","02","L102","B©ü",568.288035979307670,5579.976242284985300
1136710,1136710,"37705045","209900.19","459493.31","1","11",52.500000000000000,2.300000000000000,108.400000000000010,"2","07","05","1","10","01","02","L102","B©ü",221.302143470479590,2544.585072998716400
1135031,1135031,"37705055","209298.69","458315.89","1","11",64.900000000000006,15.900000000000000,114.400000000000010,"2","07","03","3","20","01","02","L102","B©ü",9446.489527159104900,1176839.969478486600000
1136468,1136468,"37705055","208970.73","457723.23","1","11",53.799999999999997,13.699999999999999,138.400000000000010,"2","07","03","1","10","01","24","L624","Er©û",1232.816262651409900,39120.592594390902000
1135026,1135026,"37705055","209118.69","457770.89","1","11",56.700000000000003,7.700000000000000,122.000000000000000,"2","07","03","1","10","01","24","L624","Er©û",679.750088478910360,10740.186682214146000
1135043,1135043,"37705055","209905.75","457843.39","1","11",107.700000000000000,7.500000000000000,156.599999999999990,"2","12","03","1","10","01","01","L101","B©û",1895.836888810058600,62616.951621602879000
1135022,1135022,"37705055","208958.4","457812.07","1","11",68.700000000000003,13.500000000000000,242.099999999999990,"2","","","","","","99","L999","E",441.204229125873840,5707.104041675137500
1135028,1135028,"37705055","209188.69","457920.89","1","11",69.400000000000006,10.699999999999999,227.199999999999990,"2","07","03","3","10","01","26","L626","Er-c",1112.932905025719000,55718.130838585646000
1135021,1135021,"37705055","208928.69","457900.89","1","11",58.299999999999997,9.900000000000000,340.500000000000000,"2","07","03","1","10","01","26","L626","Er-c",374.773282749227750,6582.714222380371200
1135032,1135032,"37705055","209578.69","457895.89","1","11",105.000000000000000,12.300000000000001,285.399999999999980,"2","12","03","3","20","01","02","L102","B©ü",345.980650742292140,4271.166410870925600
1135024,1135024,"37705055","209073.69","458185.89","1","11",58.600000000000001,17.899999999999999,322.000000000000000,"2","07","01","1","20","01","01","L101","B©û",3318.286991264767500,78571.394713534901000
1135025,1135025,"37705055","209081.03","458124.92","1","11",72.299999999999997,0.000000000000000,-1.000000000000000,"2","","","","","","99","L999","E",235.418209116891490,3617.767069390794900
1135029,1135029,"37705055","209215.23","458371.18","1","11",76.400000000000006,14.699999999999999,205.300000000000010,"2","","","","","","91","L991","S",94.724004340985104,568.628849506798470
1134496,1134496,"37705044","208221.37","458749.11","1","11",36.899999999999999,5.100000000000000,150.500000000000000,"2","12","05","1","20","01","02","L102","B©ü",2553.851104951439100,58103.084672800680000
1136701,1136701,"37705044","208272.34","458673.68","1","11",35.500000000000000,7.300000000000000,240.900000000000010,"2","12","05","1","20","01","02","L102","B©ü",177.288486275623480,1087.241688016068600
1136702,1136702,"37705044","208380.04","458812.12","1","11",34.000000000000000,0.000000000000000,-1.000000000000000,"2","12","05","1","20","01","02","L102","B©ü",430.624018568943260,6692.480676584616000
1136703,1136703,"37705044","208551.25","458890.03","1","11",32.700000000000003,5.400000000000000,66.799999999999997,"2","12","06","3","30","01","02","L102","B©ü",261.285093608204420,2611.891788994881600
1136784,1136784,"37705055","209182.63","457836.99","1","11",62.000000000000000,2.300000000000000,341.600000000000020,"2","07","03","3","20","01","02","L102","B©ü",318.635770074542050,3345.319706120791100
1136787,1136787,"37705055","209921.19","457782.19","1","11",87.000000000000000,17.500000000000000,161.599999999999990,"2","12","03","3","20","01","02","L102","B©ü",222.625711008592110,1985.086228647826400
1136788,1136788,"37705055","209736.69","457825.75","1","11",101.500000000000000,19.699999999999999,167.900000000000010,"2","12","03","3","20","01","02","L102","B©ü",929.979404953476210,15940.695319468994000
1134213,1134213,"37705034","208394.64","461483.92","1","11",253.300000000000010,26.100000000000001,110.000000000000000,"2","12","01","1","10","01","24","L624","Er©û",2634.645246658589300,60081.074337876045000
1134198,1134198,"37705034","208124.64","461488.92","1","11",224.199999999999990,21.600000000000001,240.400000000000010,"2","12","03","3","20","01","02","L102","B©ü",2390.060063797285700,70773.096212564618000
1134195,1134195,"37705034","208094.64","461353.92","1","11",201.400000000000010,25.300000000000001,257.199999999999990,"2","12","03","1","10","01","26","L626","Er-c",491.923742970676410,10644.193565120109000
1134189,1134189,"37705034","208004.64","461493.92","1","11",222.199999999999990,27.399999999999999,170.699999999999990,"2","12","03","2","10","01","24","L624","Er©û",602.507886536421670,11817.832004350170000
1134209,1134209,"37705034","208299.64","461443.92","1","11",289.500000000000000,31.600000000000001,151.000000000000000,"2","","","","","","82","L983","R",152.279020421385100,1224.925596027117800
1134204,1134204,"37705034","208189.64","461488.92","1","11",257.399999999999980,35.799999999999997,241.900000000000010,"2","12","03","2","10","01","26","L626","Er-c",379.884106321806660,5184.730905763845800
1134200,1134200,"37705034","208154.64","461553.92","1","11",257.600000000000020,34.799999999999997,234.300000000000010,"2","","","","","","82","L983","R",232.173329398425750,1824.096545416235100
1134205,1134205,"37705034","208204.64","461553.92","1","11",283.300000000000010,32.600000000000001,240.199999999999990,"2","","","","","","82","L983","R",98.981141632100559,601.953176538769980
1134215,1134215,"37705034","208426","461799","1","11",214.400000000000010,28.500000000000000,53.899999999999999,"2","12","06","3","20","01","02","L102","B©ü",2455.242532274953600,59574.476432111500000
1135015,1135015,"37705054","208077.68","456579.11","1","11",70.000000000000000,6.600000000000000,216.699999999999990,"2","12","03","1","10","01","26","L626","Er-c",783.792014182051730,12900.629117610784000
1135017,1135017,"37705054","208122.68","456629.11","1","11",64.900000000000006,9.000000000000000,144.599999999999990,"2","12","05","3","30","01","02","L102","B©ü",926.859260725497050,16939.648773969649000
1135019,1135019,"37705054","208227.68","456829.11","1","11",50.700000000000003,12.199999999999999,33.399999999999999,"2","12","05","3","30","01","02","L102","B©ü",725.850631031899750,11862.498612251011000
1135020,1135020,"37705054","208277.68","456739.11","1","11",64.400000000000006,9.400000000000000,85.599999999999994,"2","12","03","1","10","01","26","L626","Er-c",536.665160343147020,11188.799308123169000
1135023,1135023,"37705055","209053.69","456485.89","1","11",48.399999999999999,17.000000000000000,288.699999999999990,"2","07","05","3","20","01","02","L102","B©ü",910.408024197615990,16204.667704538087000
1135027,1135027,"37705055","209183.69","456375.89","1","11",63.899999999999999,15.900000000000000,127.099999999999990,"2","07","05","3","20","01","02","L102","B©ü",595.546585371898350,9793.239896362114500
1135030,1135030,"37705055","209243.69","456525.89","1","11",57.000000000000000,17.800000000000001,84.799999999999997,"2","07","05","3","20","01","02","L102","B©ü",344.287455046254990,3204.227898457145300
1135034,1135034,"37705055","209638.69","456185.89","1","11",43.600000000000001,9.800000000000001,190.099999999999990,"2","07","05","1","20","01","02","L102","B©ü",331.404593451820860,7629.275902552995800
1135037,1135037,"37705055","209853.69","455930.89","1","11",59.700000000000003,8.900000000000000,240.500000000000000,"2","12","01","1","20","01","01","L101","B©û",487.978831847811930,12166.911018555971000
1135039,1135039,"37705055","209878.69","456090.89","1","11",69.299999999999997,11.500000000000000,277.500000000000000,"2","12","01","1","20","01","01","L101","B©û",2359.846131740389400,52369.796085595422000
1135041,1135041,"37705055","209898.69","455990.89","1","11",60.100000000000001,12.100000000000000,257.300000000000010,"2","12","03","3","30","01","02","L102","B©ü",463.592712362367760,5061.757065375277300
1135044,1135044,"37705055","209913.69","455845.89","1","11",61.000000000000000,14.100000000000000,236.800000000000010,"2","12","03","3","20","01","02","L102","B©ü",1004.782467975996300,15013.964590460881000
1135040,1135040,"37705055","209893.69","457165.89","1","11",65.000000000000000,12.500000000000000,154.000000000000000,"2","07","03","3","20","01","01","L101","B©û",416.491347325786820,11399.572089393678000
1135047,1135047,"37705055","210028.32","455965.68","1","11",90.700000000000003,15.900000000000000,322.800000000000010,"2","12","03","3","30","01","02","L102","B©ü",1235.878584931565700,21269.836818910480000
1135046,1135046,"37705055","210005.79","455660.86","1","11",91.000000000000000,33.299999999999997,321.199999999999990,"2","07","05","3","20","01","02","L102","B©ü",660.667011602440430,9865.662827190068100
1135045,1135045,"37705055","209953.69","455920.89","1","11",76.799999999999997,17.300000000000001,237.599999999999990,"2","","","","","","82","L983","R",206.079131246829180,2404.496169876678300
1135049,1135049,"37705055","210093.69","455720.89","1","11",89.900000000000006,20.300000000000001,301.699999999999990,"2","07","05","3","20","01","02","L102","B©ü",653.081495669402440,9964.248130982277900
1135351,1135351,"37705065","209595.86","455546.16","1","11",64.400000000000006,18.300000000000001,8.300000000000001,"2","12","05","2","20","01","02","L102","B©ü",1096.931939394511100,28634.270966251726000
1135326,1135326,"37705065","209090.86","453336.16","3","31",225.300000000000010,19.600000000000001,197.300000000000010,"2","","","","","","82","L983","R",362.993953518865910,6917.660862597614100
1135308,1135308,"37705064","208808.91","453620.04","3","31",125.800000000000000,21.000000000000000,294.800000000000010,"2","12","03","2","30","02","02","L102","B©ü",421.175175994856600,8511.718930535165800
1135302,1135302,"37705064","208623.91","453135.04","1","11",144.699999999999990,31.300000000000001,28.300000000000001,"2","12","03","2","","","29","L929","Bs",323.025514812658910,4521.334234965964200
1135338,1135338,"37705065","209345.86","453671.16","3","31",249.199999999999990,23.800000000000001,335.800000000000010,"2","","","","","","82","L983","R",334.063830344224700,3276.129199401167600
1135297,1135297,"37705064","208453.91","453210.04","1","11",102.300000000000000,27.100000000000001,324.500000000000000,"2","","","","","","82","L983","R",254.643280253573950,2627.881644661199100
1135316,1135316,"37705065","208925.86","453626.16","3","31",162.900000000000010,17.000000000000000,288.699999999999990,"2","","","","","","82","L983","R",195.807462046695520,2275.360443195159400
1136477,1136477,"37705064","208657","453357","1","11",89.700000000000003,10.300000000000001,231.099999999999990,"2","12","05","2","20","01","26","L626","Er-c",810.408933136396970,24596.347210651500000
1136478,1136478,"37705065","209413","454104","3","31",179.199999999999990,11.800000000000001,279.600000000000020,"2","12","03","2","30","01","03","L103","B©ý",1174.331746204944200,64253.501026615057000
1136479,1136479,"37705065","209816","454092","3","31",231.099999999999990,17.800000000000001,138.099999999999990,"2","12","01","1","10","01","01","L101","B©û",1538.869239444486500,42117.607443975263000
1136785,1136785,"37705055","209576.6","456596.09","1","11",54.899999999999999,8.600000000000000,279.500000000000000,"2","07","01","1","20","01","02","L102","B©ü",439.377368376841900,6343.940660545692500
1136789,1136789,"37705055","209765.88","455981.17","1","11",49.100000000000001,14.600000000000000,253.300000000000010,"2","12","03","3","30","01","02","L102","B©ü",209.405076013194990,2370.451866153404400
1137069,1137069,"37705055","209103.69","456380.89","1","11",71.099999999999994,17.500000000000000,248.199999999999990,"2","07","01","1","20","01","01","L101","B©û",1659.330690446081700,39673.835165336219000
1136456,1136456,"37705044","208498","460794","1","11",145.099999999999990,16.800000000000001,39.299999999999997,"2","12","01","1","10","01","01","L101","B©û",3495.308656152432800,115376.734927685480000
1134522,1134522,"37705045","209256.4","460510.89","1","11",59.700000000000003,8.900000000000000,101.400000000000010,"2","12","03","1","20","01","02","L102","B©ü",474.108451825010660,5294.857264002106600
1134528,1134528,"37705045","209686.4","460655.89","1","11",50.000000000000000,0.000000000000000,-1.000000000000000,"2","12","05","1","10","01","26","L626","Er-c",1546.019728796202800,36225.605829465181000
